id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
330,160,RM,21.0,1476,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,546.0,GasA,Ex,Y,SBrkr,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,None,None,None,0.0,None,None,Y,200,26,0,0,0,None,None,None,0,3,2010,WD ,76000
2586,20,RL,75.0,10170,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,216.0,GasA,TA,Y,SBrkr,0,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,1951,Unf,400.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,6,2006,WD ,155000
224,60,RL,80.0,9364,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,663.0,GasA,TA,Y,SBrkr,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,None,Attchd,1969,Fin,299.0,TA,TA,Y,379,36,0,0,0,None,MnPrv,None,0,3,2010,WD ,158000
98,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,600.0,GasA,Ex,Y,SBrkr,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2004,RFn,480.0,TA,TA,Y,0,172,0,0,0,None,None,None,0,2,2010,WD ,149500
2565,20,RL,82.0,9888,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,936.0,GasA,TA,Y,FuseA,0,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1954,Unf,240.0,TA,TA,Y,0,0,160,0,0,None,MnPrv,None,0,3,2006,WD ,121000
1934,20,RL,68.0,7942,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,1040.0,GasA,TA,Y,FuseF,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1953,Fin,293.0,TA,TA,Y,0,0,0,0,0,None,MnPrv,None,0,6,2007,WD ,136000
997,60,RL,58.4,15038,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,Unf,916.0,GasA,Gd,Y,SBrkr,0,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1996,Fin,386.0,TA,TA,Y,168,84,0,0,0,None,None,None,0,11,2008,WD ,173000
64,60,RL,92.0,11764,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1152.0,GasA,Ex,Y,SBrkr,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999,Fin,671.0,TA,TA,Y,132,57,0,0,0,None,None,None,0,4,2010,WD ,290000
1799,60,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1184.0,GasA,Ex,Y,SBrkr,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007,Fin,550.0,TA,TA,Y,208,364,0,0,0,None,None,None,0,8,2007,New,303477
230,20,RL,72.6,20062,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,1420.0,GasA,Gd,Y,SBrkr,0,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1977,RFn,690.0,TA,TA,Y,496,0,0,0,0,None,None,None,0,4,2010,WD ,270000
1295,50,RM,81.0,7308,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,936.0,GasA,Gd,N,FuseA,0,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1920,Unf,225.0,Fa,Fa,N,0,0,236,0,0,None,None,None,0,6,2008,WD ,122250
638,20,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1382.0,GasA,Gd,Y,FuseA,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,None,Attchd,1955,Unf,350.0,TA,TA,Y,280,0,0,0,0,None,GdWo,None,0,7,2009,WD ,153000
2278,20,RL,70.0,8402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1120.0,GasA,Ex,Y,SBrkr,0,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,None,None,None,0.0,None,None,Y,0,30,0,0,0,None,None,None,0,12,2007,New,147000
2202,70,RL,63.0,4000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,531.0,GasA,TA,Y,SBrkr,0,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1930,Unf,216.0,TA,TA,Y,0,0,0,0,0,None,MnPrv,None,0,6,2007,WD ,148500
2833,160,RM,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976.0,GasA,Ex,Y,SBrkr,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,2004,Unf,380.0,TA,TA,Y,0,40,0,0,0,None,None,None,0,4,2006,WD ,130000
1707,20,RL,94.0,13615,Pave,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1802.0,GasA,Ex,Y,SBrkr,0,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Gd,Attchd,2006,Fin,843.0,TA,TA,Y,158,105,0,0,0,None,None,None,0,6,2007,WD ,372000
2428,120,RL,43.0,3013,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1362.0,GasA,Ex,Y,SBrkr,0,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,Fin,440.0,TA,TA,Y,142,20,0,0,0,None,None,None,0,4,2006,WD ,213490
242,20,RL,44.0,17485,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1508.0,GasA,Ex,Y,SBrkr,0,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,TA,Attchd,2009,RFn,572.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,1,2010,Con,308030
1564,20,RL,63.4,23730,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1840.0,GasA,Ex,Y,SBrkr,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,None,Attchd,1996,Fin,786.0,TA,TA,Y,0,46,192,0,0,None,None,None,0,9,2008,WD ,300000
2613,20,RL,79.0,8910,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,655.0,GasA,Ex,Y,SBrkr,0,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,1954,Fin,539.0,TA,TA,Y,0,0,192,0,0,None,None,None,0,7,2006,WD ,159500
2832,160,RM,24.0,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,970.0,GasA,Ex,Y,SBrkr,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,2004,Unf,380.0,TA,TA,Y,0,40,0,0,0,None,None,None,0,4,2006,WD ,137500
2459,20,RL,73.0,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616.0,GasA,Ex,Y,SBrkr,0,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005,RFn,834.0,TA,TA,Y,208,59,0,0,0,None,None,None,0,4,2006,WD ,232000
1360,30,RM,58.4,6291,Grvl,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,768.0,GasA,TA,Y,SBrkr,0,768,0.0,0.0,1,0,1,1,TA,4,Typ,0,None,Detchd,1930,Unf,440.0,TA,TA,N,0,0,84,0,0,None,None,None,0,7,2008,WD ,93850
2723,30,RL,73.6,17529,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,872.0,GasA,Fa,N,FuseF,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Gd,Detchd,1924,Unf,322.0,Fa,Fa,N,0,0,116,0,0,None,None,None,0,4,2006,WD ,105000
1350,30,RM,60.0,6324,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,520.0,GasA,Fa,N,SBrkr,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,None,Detchd,1920,Unf,240.0,Fa,TA,Y,49,0,87,0,0,None,None,None,0,5,2008,WD ,68500
136,90,RL,80.0,11600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1105.0,GasA,TA,Y,FuseA,0,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,None,Detchd,1960,Unf,480.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,1,2010,WD ,154300
2235,50,RM,50.0,7288,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,936.0,GasA,Ex,Y,SBrkr,0,1601,0.0,0.0,2,0,3,1,TA,6,Typ,0,None,None,None,None,0.0,None,None,N,0,0,0,176,0,None,None,None,0,9,2007,WD ,129850
1993,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,616.0,GasA,Ex,Y,SBrkr,0,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1920,Unf,480.0,Fa,Fa,Y,280,0,143,0,0,None,None,None,0,6,2007,WD ,114000
367,20,RL,63.0,17423,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,2216.0,GasA,Ex,Y,SBrkr,0,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,2009,Fin,1166.0,TA,TA,Y,0,60,0,0,0,None,None,None,0,7,2009,New,501837
1309,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876.0,GasA,Gd,Y,SBrkr,0,1416,0.0,0.0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949,Unf,720.0,TA,TA,Y,418,0,194,0,0,None,None,None,0,6,2008,WD ,153900
402,20,RL,60.0,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,864.0,GasA,Gd,Y,SBrkr,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1986,Unf,576.0,TA,TA,Y,200,0,0,0,0,None,GdWo,None,0,7,2009,WD ,130000
1592,120,RM,32.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1189.0,GasA,Ex,Y,SBrkr,0,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,None,Attchd,1997,RFn,392.0,TA,TA,Y,0,122,0,0,0,None,None,None,0,4,2008,WD ,160500
2409,120,RL,48.0,6373,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,1666.0,GasA,Ex,Y,SBrkr,0,1666,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,575.0,TA,TA,Y,228,75,0,0,0,None,None,None,0,6,2006,New,310090
539,20,RL,67.0,10083,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1176.0,GasA,Ex,Y,SBrkr,0,1200,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2003,RFn,555.0,TA,TA,Y,0,41,0,0,0,None,None,None,0,8,2009,WD ,184900
1940,20,RL,70.0,13300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,928.0,GasA,TA,Y,SBrkr,0,928,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,1956,Unf,252.0,TA,TA,Y,261,0,156,0,0,None,None,None,0,6,2007,WD ,132000
588,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,1288.0,GasA,TA,Y,SBrkr,0,1336,0.0,1.0,2,0,3,1,TA,6,Typ,1,Fa,Attchd,1969,RFn,502.0,TA,TA,Y,312,11,0,0,0,None,None,Shed,650,8,2009,WD ,163000
96,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,0,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2004,RFn,480.0,TA,TA,Y,0,172,0,0,0,None,None,None,0,4,2010,ConLD,155000
1187,80,RL,84.4,11104,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1427.0,GasA,Gd,Y,SBrkr,0,1427,0.0,1.0,2,0,4,1,TA,7,Typ,0,None,Attchd,1969,RFn,516.0,TA,TA,Y,0,0,0,0,216,None,None,None,0,5,2008,WD ,183000
2154,60,RL,80.8,15295,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,860.0,GasA,Ex,Y,SBrkr,0,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996,RFn,608.0,TA,TA,Y,225,32,0,0,0,None,None,None,0,6,2007,WD ,211000
550,60,RL,70.0,9109,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,754.0,GasA,Ex,Y,SBrkr,0,1540,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,1994,RFn,495.0,TA,TA,Y,140,32,0,0,0,None,None,None,0,10,2009,WD ,184000
811,90,RL,64.0,7018,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,GasA,TA,Y,SBrkr,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Attchd,1979,Unf,400.0,TA,TA,Y,0,0,0,0,0,None,GdPrv,None,0,6,2009,WD ,118858
124,80,RL,87.0,14112,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,1152.0,GasA,TA,Y,SBrkr,0,1152,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1964,RFn,484.0,TA,TA,Y,227,0,0,0,0,None,None,None,0,4,2010,WD ,180500
1836,120,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1141.0,GasA,Ex,Y,SBrkr,0,1151,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2006,Fin,484.0,TA,TA,Y,0,60,0,0,0,None,None,None,0,2,2007,New,166000
779,80,RL,88.0,15312,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1138.0,GasA,Ex,Y,SBrkr,0,1138,0.0,1.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1960,RFn,480.0,TA,TA,Y,0,0,0,0,140,None,MnPrv,None,0,3,2009,COD,148000
1886,20,RL,74.0,7450,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,894.0,GasA,Gd,Y,SBrkr,0,1074,0.0,0.0,1,0,2,1,Gd,6,Min1,1,Gd,Detchd,1966,Unf,396.0,TA,TA,Y,0,72,0,0,0,None,GdWo,None,0,1,2007,WD ,124000
1724,120,RL,60.0,7313,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1561.0,GasA,Ex,Y,SBrkr,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005,Fin,556.0,TA,TA,Y,203,47,0,0,0,None,None,None,0,8,2007,WD ,277500
2450,60,RL,83.0,10019,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,1342.0,GasA,Ex,Y,SBrkr,0,2726,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1995,RFn,725.0,TA,TA,Y,307,169,168,0,0,None,None,None,0,6,2006,WD ,350000
1013,20,RL,53.0,15401,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1884.0,GasA,Ex,Y,SBrkr,0,1884,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2004,Fin,670.0,TA,TA,Y,214,76,0,0,0,None,None,None,0,9,2008,WD ,387000
2084,30,RL,58.0,9098,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,528.0,GasA,Ex,Y,SBrkr,0,605,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,None,None,0.0,None,None,N,0,0,144,0,0,None,None,None,0,7,2007,WD ,86000
1184,20,RL,103.0,16280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,Rec,1426.0,GasA,Ex,Y,SBrkr,0,1671,1.0,0.0,3,0,3,1,Ex,6,Typ,1,Gd,Attchd,1976,RFn,550.0,TA,TA,Y,280,90,0,0,0,None,GdWo,None,0,5,2008,WD ,290000
728,30,C (all),72.0,9392,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,Unf,245.0,GasA,TA,N,SBrkr,0,797,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,None,None,0.0,None,None,N,0,36,94,0,0,None,None,None,0,9,2009,WD ,44000
950,60,RL,71.0,12209,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,Unf,804.0,GasA,Ex,Y,SBrkr,0,1961,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001,Fin,560.0,TA,TA,Y,125,192,0,0,0,None,None,None,0,6,2009,WD ,215000
2524,190,RL,79.0,13110,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1153.0,GasA,Ex,Y,SBrkr,0,1193,1.0,0.0,2,0,2,1,TA,6,Typ,0,None,Attchd,1972,Fin,501.0,TA,TA,Y,140,153,0,0,0,None,MnPrv,None,0,7,2006,WD ,146500
2513,160,FV,29.4,2651,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,673.0,GasA,Ex,Y,SBrkr,0,1382,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Detchd,2000,Unf,490.0,TA,TA,Y,153,50,0,0,0,None,None,None,0,4,2006,WD ,165000
